transaction_id,user_id,sender_upi,receiver_upi,amount,currency,status,upi_app,bank,category,created_at,device_type,city
TXN0000164,USR00210,fsami@paytm,jbhatia@ybl,112.73,INR,SUCCESS,Google Pay,Kotak,Travel,2024-12-15 00:46:29,iOS,Delhi
TXN0000165,USR00215,pushti70@axl,pinglevasatika@oksbi,46417.65,INR,SUCCESS,Paytm,HDFC,Shopping,2024-08-04 02:28:38,Android,Pune
TXN0000166,USR00055,jaijaggi@oksbi,lipikadey@oksbi,3887.07,INR,FAILED,Paytm,Axis,Fuel,2024-03-26 01:36:41,Web,Hyderabad
TXN0000167,USR00152,abuch@ybl,faraj06@oksbi,255.23,INR,SUCCESS,PhonePe,ICICI,Healthcare,2024-08-16 21:49:43,iOS,Pune
TXN0000168,USR00023,aarini10@paytm,varughesebimala@oksbi,3635.43,INR,SUCCESS,PhonePe,PNB,Shopping,2024-08-21 16:30:22,Web,Delhi
TXN0000169,USR00096,ramakrishnananya@paytm,hbalasubramanian@paytm,479.65,INR,SUCCESS,BHIM,BOB,Food & Dining,2024-05-04 22:10:21,Web,Hyderabad
TXN0000170,USR00053,qrau@axl,qmane@okhdfcbank,40820.36,INR,SUCCESS,Paytm,PNB,Travel,2024-08-18 12:00:45,iOS,Mumbai
TXN0000171,USR00235,bachittar41@axl,sacharwarinder@okhdfcbank,2266.45,INR,SUCCESS,CRED,Kotak,Rent,2024-05-14 15:33:40,Web,Mumbai
TXN0000172,USR00071,jatin44@axl,patilpriya@ybl,22480.85,INR,SUCCESS,BHIM,ICICI,Groceries,2024-12-10 09:15:19,Web,Delhi
TXN0000173,USR00249,radha57@okhdfcbank,kamalaben@okhdfcbank,230.99,INR,SUCCESS,BHIM,Canara,Education,2024-10-11 13:08:11,Web,Ahmedabad
TXN0000174,USR00390,naikadvaith@okhdfcbank,vchandran@okicici,1.28,INR,SUCCESS,PhonePe,Kotak,Travel,2024-07-31 14:31:10,Web,Chennai
TXN0000175,USR00188,janyadugal@axl,chakrabortybhavini@oksbi,10139.3,INR,SUCCESS,CRED,Canara,Fuel,2024-03-27 18:47:49,Android,Kolkata
TXN0000176,USR00225,gabriel44@oksbi,ayaan58@okhdfcbank,499.66,INR,SUCCESS,Google Pay,PNB,Rent,2024-02-22 20:48:15,Web,Kolkata
TXN0000177,USR00166,calebchacko@paytm,nihalchakrabarti@okicici,289.34,INR,SUCCESS,Paytm,Kotak,Fuel,2024-03-25 06:52:13,Web,Mumbai
TXN0000178,USR00075,neelima60@paytm,fhora@okicici,434.85,INR,SUCCESS,Google Pay,BOB,Groceries,2024-03-10 13:58:03,Android,Chennai
TXN0000179,USR00189,zbir@ybl,anjali67@ybl,38741.11,INR,PENDING,Paytm,SBI,Shopping,2024-11-17 21:04:40,Web,Ahmedabad
TXN0000180,USR00138,dalajachokshi@okicici,csule@okicici,4856.58,INR,SUCCESS,Paytm,ICICI,Rent,2024-11-21 11:54:04,iOS,Pune
TXN0000181,USR00234,brindaseshadri@oksbi,ebhardwaj@ybl,1059.07,INR,SUCCESS,Google Pay,ICICI,Entertainment,2024-12-15 01:06:40,Android,Chennai
TXN0000182,USR00359,yuvrajmurty@okhdfcbank,harita76@ybl,33152.19,INR,SUCCESS,CRED,HDFC,Shopping,2024-02-17 08:05:23,Android,Hyderabad
TXN0000183,USR00356,hsarma@okhdfcbank,abhadasgupta@ybl,2046.08,INR,PENDING,PhonePe,Axis,Education,2024-09-01 12:33:43,Android,Mumbai
TXN0000184,USR00036,bakshitheodore@axl,william22@axl,379.05,INR,FAILED,PhonePe,ICICI,Groceries,2024-02-22 13:08:24,iOS,Hyderabad
TXN0000185,USR00302,niharikachander@paytm,bhatlajita@ybl,116.45,INR,SUCCESS,Paytm,BOB,Healthcare,2024-11-17 13:39:43,Android,Hyderabad
TXN0000186,USR00155,abaral@okhdfcbank,emani@axl,36071.42,INR,SUCCESS,Amazon Pay,Axis,Education,2024-05-21 07:35:38,iOS,Bengaluru
TXN0000187,USR00163,upkaar05@okhdfcbank,zaid22@ybl,4499.26,INR,FAILED,Amazon Pay,BOB,Healthcare,2024-05-02 09:15:31,Web,Delhi
TXN0000188,USR00021,morenakul@oksbi,gravel@ybl,3.36,INR,SUCCESS,Amazon Pay,Kotak,Fuel,2024-08-29 02:01:37,iOS,Kolkata
TXN0000189,USR00275,tanay71@okicici,aarav33@ybl,50.96,INR,SUCCESS,Amazon Pay,HDFC,Entertainment,2024-12-25 22:34:39,Web,Kolkata
TXN0000190,USR00380,mitalcharles@okhdfcbank,vamakshi39@oksbi,34973.58,INR,SUCCESS,PhonePe,ICICI,Food & Dining,2024-05-02 09:59:27,Android,Ahmedabad
TXN0000191,USR00172,gaurikagarde@ybl,chowdhuryjai@okicici,392.75,INR,SUCCESS,Amazon Pay,HDFC,Entertainment,2024-06-26 13:10:23,Web,Mumbai
TXN0000192,USR00346,salvizashil@paytm,chatresh20@oksbi,39799.8,INR,FAILED,Google Pay,SBI,Food & Dining,2024-09-11 19:03:31,Android,Hyderabad
TXN0000193,USR00380,chatura77@paytm,irya31@ybl,41140.2,INR,PENDING,Google Pay,PNB,Travel,2024-01-24 20:58:09,iOS,Pune
TXN0000194,USR00206,eesha73@oksbi,rajeshridhar@ybl,451.95,INR,SUCCESS,Paytm,Kotak,Healthcare,2024-05-18 18:23:07,Android,Ahmedabad
TXN0000195,USR00396,shauryakade@okhdfcbank,warinderradhakrishnan@paytm,2587.67,INR,SUCCESS,Amazon Pay,Axis,Utilities,2024-01-05 13:36:50,Android,Kolkata
TXN0000196,USR00378,parthmodi@paytm,rbora@okicici,2007.58,INR,SUCCESS,PhonePe,Axis,Fuel,2024-01-13 19:40:53,Android,Kolkata
TXN0000197,USR00267,hemanginibhargava@ybl,tarajeevika@paytm,9.29,INR,FAILED,Paytm,Canara,Shopping,2024-09-08 04:45:17,Web,Mumbai
TXN0000198,USR00162,ladli48@ybl,yachana42@paytm,4838.98,INR,FAILED,CRED,PNB,Healthcare,2024-09-15 20:04:37,iOS,Chennai
TXN0000199,USR00209,qarinjani@oksbi,varenyanori@axl,975.46,INR,FAILED,Paytm,Axis,Groceries,2024-04-29 12:08:49,iOS,Ahmedabad
TXN0000200,USR00076,kallaomya@oksbi,jeetborah@paytm,3635.95,INR,FAILED,Google Pay,PNB,Education,2024-05-15 02:10:51,Web,Bengaluru
TXN0000201,USR00072,geetikashan@oksbi,waliayashawini@oksbi,282.42,INR,SUCCESS,PhonePe,Axis,Utilities,2024-12-12 10:01:25,Android,Kolkata
TXN0000202,USR00331,bina49@ybl,chanakyaarora@okhdfcbank,459.54,INR,SUCCESS,PhonePe,PNB,Shopping,2024-07-09 20:05:37,Android,Ahmedabad
TXN0000203,USR00096,bshankar@okicici,iryanigam@okicici,24.45,INR,SUCCESS,BHIM,ICICI,Food & Dining,2024-01-26 20:52:46,Web,Hyderabad
TXN0000204,USR00270,ishitadin@okhdfcbank,nikitaparmar@paytm,23865.57,INR,FAILED,Amazon Pay,SBI,Education,2024-11-27 20:56:35,Web,Pune
TXN0000205,USR00113,mason11@oksbi,nmurthy@okicici,6172.83,INR,SUCCESS,PhonePe,Canara,Fuel,2024-09-02 21:22:58,iOS,Hyderabad
TXN0000206,USR00295,subramaniantejas@ybl,saurora@okicici,459.46,INR,SUCCESS,Google Pay,ICICI,Travel,2024-03-22 12:17:34,Web,Pune
TXN0000207,USR00278,deepahans@okicici,chakradharpatil@okhdfcbank,1139.46,INR,SUCCESS,BHIM,SBI,Shopping,2024-12-23 08:45:44,Android,Hyderabad
TXN0000208,USR00166,eshana53@oksbi,kpurohit@oksbi,310.93,INR,SUCCESS,Google Pay,ICICI,Shopping,2024-11-04 22:30:00,Web,Pune
TXN0000209,USR00328,noahdass@ybl,mgupta@paytm,4891.37,INR,SUCCESS,Paytm,ICICI,Fuel,2024-02-07 20:37:06,Web,Pune
TXN0000210,USR00294,karigagan@ybl,saanvihanda@axl,5080.91,INR,SUCCESS,PhonePe,ICICI,Rent,2024-04-24 05:24:19,iOS,Hyderabad
TXN0000211,USR00363,sbutala@paytm,sbhalla@paytm,126.62,INR,SUCCESS,CRED,PNB,Groceries,2024-11-23 15:09:21,Android,Chennai
TXN0000212,USR00086,jagvi71@ybl,janaki26@ybl,716.66,INR,SUCCESS,BHIM,PNB,Fuel,2024-04-17 09:22:16,iOS,Mumbai
TXN0000213,USR00011,dasguptageetika@okicici,waliameera@okicici,831.69,INR,SUCCESS,PhonePe,HDFC,Healthcare,2024-09-02 18:41:48,Android,Kolkata
TXN0000214,USR00335,pallavirau@okhdfcbank,dadaabhiram@axl,4519.52,INR,SUCCESS,BHIM,ICICI,Food & Dining,2024-03-23 17:57:05,Android,Pune
TXN0000215,USR00050,yoshita16@oksbi,ati19@ybl,367.69,INR,SUCCESS,Amazon Pay,Canara,Utilities,2024-04-15 13:44:35,Android,Pune
TXN0000216,USR00150,wnagar@oksbi,anjali81@ybl,14312.88,INR,SUCCESS,PhonePe,Kotak,Education,2024-01-02 13:52:42,iOS,Ahmedabad
TXN0000217,USR00239,qchadha@okicici,adyadalia@okhdfcbank,1339.62,INR,SUCCESS,Paytm,SBI,Utilities,2024-12-04 22:24:11,Web,Mumbai
TXN0000218,USR00275,balasubramanianteerth@paytm,jlanka@ybl,4283.59,INR,FAILED,Amazon Pay,Axis,Groceries,2024-02-13 17:26:48,iOS,Mumbai
TXN0000219,USR00062,bhavinimukhopadhyay@ybl,benjamindhingra@okhdfcbank,263.24,INR,SUCCESS,Google Pay,Axis,Travel,2024-07-21 22:02:32,Android,Bengaluru
TXN0000220,USR00045,upasna99@ybl,routsaksham@axl,418.71,INR,FAILED,BHIM,PNB,Entertainment,2024-08-04 20:12:52,Web,Ahmedabad
TXN0000221,USR00389,dayamaikuruvilla@oksbi,aahana98@oksbi,30496.73,INR,SUCCESS,Amazon Pay,HDFC,Entertainment,2024-01-07 19:37:33,Web,Pune
TXN0000222,USR00356,lakshitmemon@ybl,pbobal@oksbi,32821.0,INR,SUCCESS,BHIM,PNB,Travel,2024-07-29 21:36:38,Android,Ahmedabad
TXN0000223,USR00051,dattavedant@okhdfcbank,yatan33@okhdfcbank,43620.57,INR,SUCCESS,Paytm,Canara,Healthcare,2024-05-17 00:21:52,iOS,Kolkata
TXN0000224,USR00029,arunima31@axl,cbali@okhdfcbank,2680.07,INR,SUCCESS,PhonePe,Kotak,Fuel,2024-11-05 06:28:13,iOS,Delhi
TXN0000225,USR00185,pmandal@paytm,aadi48@okhdfcbank,108.36,INR,SUCCESS,Paytm,PNB,Groceries,2024-09-25 00:11:12,Web,Kolkata
TXN0000226,USR00283,jagvi12@okicici,qshetty@okicici,44171.63,INR,SUCCESS,Google Pay,Kotak,Shopping,2024-11-21 21:01:15,iOS,Bengaluru
TXN0000227,USR00400,niharikakhurana@paytm,raagini62@oksbi,342.07,INR,PENDING,BHIM,ICICI,Utilities,2024-07-16 12:54:14,Web,Bengaluru
TXN0000228,USR00112,pallavisangha@ybl,utkarsh36@okicici,2194.14,INR,SUCCESS,CRED,BOB,Rent,2024-04-24 13:45:45,Android,Bengaluru
TXN0000229,USR00142,divya59@paytm,chatura04@okicici,3579.86,INR,FAILED,Paytm,Kotak,Entertainment,2024-09-18 11:35:41,Android,Delhi
TXN0000230,USR00014,kadeomaja@paytm,dayita79@ybl,35634.01,INR,SUCCESS,Paytm,Kotak,Education,2024-09-21 01:51:54,iOS,Kolkata
TXN0000231,USR00344,ria71@okicici,sabharwalshaurya@axl,3588.43,INR,FAILED,Paytm,ICICI,Fuel,2024-01-19 18:52:12,Android,Chennai
TXN0000232,USR00046,randhawagaurav@okhdfcbank,onkardubey@okicici,45481.6,INR,SUCCESS,Google Pay,Kotak,Education,2024-02-19 13:46:51,iOS,Pune
TXN0000233,USR00242,isha73@okhdfcbank,bhatnagarrishi@axl,434.53,INR,SUCCESS,PhonePe,BOB,Fuel,2024-05-13 14:54:07,iOS,Kolkata
TXN0000234,USR00162,ywagle@paytm,vchar@okhdfcbank,493.72,INR,SUCCESS,PhonePe,Canara,Healthcare,2024-01-28 04:08:12,Web,Delhi
TXN0000235,USR00067,janya86@axl,uppalyamini@ybl,389.04,INR,SUCCESS,CRED,BOB,Education,2024-06-09 00:28:17,iOS,Ahmedabad
TXN0000236,USR00010,jagvi96@paytm,comarzehaan@oksbi,16.9,INR,FAILED,CRED,Axis,Travel,2024-07-15 22:12:46,Web,Pune
TXN0000237,USR00373,tiwaridaniel@axl,abdul34@axl,705.73,INR,SUCCESS,Amazon Pay,PNB,Education,2024-06-08 20:32:37,Web,Delhi
TXN0000238,USR00115,saiguha@paytm,arinsanghvi@okhdfcbank,474.56,INR,SUCCESS,Google Pay,SBI,Rent,2024-06-24 15:22:48,Web,Delhi
TXN0000239,USR00339,finnjha@oksbi,fariq20@paytm,387.91,INR,SUCCESS,PhonePe,SBI,Shopping,2024-03-04 08:24:56,iOS,Ahmedabad
TXN0000240,USR00052,ryan67@paytm,hema69@axl,18550.24,INR,SUCCESS,Paytm,ICICI,Education,2024-07-13 13:30:44,Android,Mumbai
TXN0000241,USR00361,paiyagnesh@ybl,chaitalykrishna@okicici,4241.74,INR,PENDING,Google Pay,SBI,Fuel,2024-05-24 09:31:12,iOS,Hyderabad
TXN0000242,USR00057,qhora@axl,adityawable@paytm,1.8,INR,PENDING,BHIM,ICICI,Shopping,2024-12-18 10:15:00,Web,Mumbai
TXN0000243,USR00021,oniuppal@okicici,warhimalhotra@okicici,155.05,INR,PENDING,CRED,PNB,Education,2024-02-21 20:14:29,Web,Mumbai
TXN0000244,USR00138,mallimaran@paytm,tellamanbir@oksbi,45253.74,INR,SUCCESS,Paytm,PNB,Utilities,2024-02-18 01:00:54,Android,Kolkata
TXN0000245,USR00058,darsh18@okhdfcbank,jprasad@paytm,244.34,INR,SUCCESS,CRED,SBI,Utilities,2024-07-23 08:53:24,Android,Kolkata
TXN0000246,USR00067,fgarde@ybl,pratyush18@ybl,35800.89,INR,PENDING,PhonePe,BOB,Groceries,2024-10-29 21:11:39,Android,Mumbai
TXN0000247,USR00174,mannnisha@axl,doza@axl,30425.55,INR,SUCCESS,CRED,HDFC,Education,2024-05-13 00:45:55,Web,Hyderabad
TXN0000248,USR00259,nandini18@ybl,william66@ybl,447.11,INR,PENDING,Google Pay,HDFC,Groceries,2024-09-03 20:09:53,iOS,Hyderabad
TXN0000249,USR00294,xbasu@ybl,gunbir32@oksbi,4176.96,INR,PENDING,BHIM,Canara,Healthcare,2024-06-18 01:32:14,Android,Ahmedabad
TXN0000250,USR00327,xnagar@okicici,kantaarush@axl,32189.15,INR,FAILED,Amazon Pay,Axis,Groceries,2024-11-30 20:26:02,iOS,Pune
TXN0000251,USR00059,ubika53@oksbi,comarbishakha@paytm,3724.96,INR,SUCCESS,Google Pay,SBI,Healthcare,2024-01-28 14:21:35,iOS,Chennai
TXN0000252,USR00131,hcherian@axl,janya65@okhdfcbank,78.82,INR,SUCCESS,Google Pay,HDFC,Education,2024-10-07 09:02:57,Android,Ahmedabad
TXN0000253,USR00345,jeetrana@axl,harshilsha@oksbi,6.7,INR,FAILED,BHIM,Canara,Rent,2024-04-07 03:48:26,Web,Delhi
TXN0000254,USR00355,solankiamruta@axl,deoabhimanyu@okhdfcbank,296.71,INR,SUCCESS,CRED,ICICI,Shopping,2024-09-12 08:35:59,iOS,Pune
TXN0000255,USR00232,kalpitbahl@okhdfcbank,davegaurangi@okhdfcbank,2290.41,INR,SUCCESS,BHIM,Kotak,Fuel,2024-09-15 13:38:58,iOS,Hyderabad
TXN0000256,USR00258,azad74@axl,chhabraaryan@paytm,75.01,INR,SUCCESS,CRED,PNB,Shopping,2024-04-12 13:43:22,iOS,Ahmedabad
TXN0000257,USR00007,nicholasdani@axl,rdar@oksbi,2902.56,INR,PENDING,PhonePe,BOB,Utilities,2024-10-25 21:45:26,Android,Bengaluru
TXN0000258,USR00017,anamika12@okicici,arajan@ybl,18281.33,INR,SUCCESS,PhonePe,Axis,Fuel,2024-04-12 10:18:43,iOS,Hyderabad
TXN0000259,USR00161,vihaanahuja@axl,ireddy@oksbi,48051.59,INR,SUCCESS,PhonePe,Kotak,Travel,2024-09-18 22:18:44,Web,Ahmedabad
TXN0000260,USR00100,yatindani@okicici,deeppahal@ybl,13841.11,INR,SUCCESS,Google Pay,HDFC,Utilities,2024-04-25 22:45:41,Android,Mumbai
TXN0000261,USR00080,rudra52@oksbi,enori@okhdfcbank,19875.33,INR,SUCCESS,Paytm,SBI,Rent,2024-07-12 13:35:16,Web,Chennai
TXN0000262,USR00259,jlala@okhdfcbank,lopa84@ybl,165.75,INR,PENDING,Amazon Pay,BOB,Shopping,2024-09-08 17:22:04,iOS,Hyderabad
TXN0000263,USR00005,surachaman@oksbi,naranganvi@paytm,49848.4,INR,SUCCESS,Paytm,Canara,Travel,2024-04-19 10:23:18,Web,Hyderabad
TXN0000264,USR00265,pushti87@okicici,kalayuvraj@axl,65.55,INR,SUCCESS,Amazon Pay,Canara,Groceries,2024-01-21 10:24:58,Android,Chennai
TXN0000265,USR00108,upkaar17@paytm,doshivarsha@paytm,478.58,INR,FAILED,Google Pay,BOB,Shopping,2024-11-29 22:05:06,Android,Kolkata
TXN0000266,USR00092,balendra12@okicici,sroy@axl,235.02,INR,FAILED,PhonePe,Axis,Entertainment,2024-11-27 02:47:43,iOS,Kolkata
TXN0000267,USR00388,epurohit@paytm,kpandey@axl,67.97,INR,SUCCESS,PhonePe,HDFC,Healthcare,2024-08-18 13:20:01,Web,Mumbai
TXN0000268,USR00243,dbanik@okhdfcbank,tanmayikhanna@axl,464.08,INR,SUCCESS,Google Pay,ICICI,Education,2024-05-28 09:38:05,Web,Chennai
TXN0000269,USR00276,sethidavid@axl,osha64@oksbi,687.98,INR,SUCCESS,Paytm,Axis,Healthcare,2024-11-20 19:00:35,Android,Kolkata
TXN0000270,USR00028,karanishani@axl,pchaudhary@ybl,13161.11,INR,SUCCESS,CRED,HDFC,Entertainment,2024-11-26 04:10:11,Web,Mumbai
TXN0000271,USR00163,bhanumati11@ybl,framan@ybl,331.18,INR,FAILED,Paytm,Kotak,Rent,2024-05-08 21:21:22,Android,Pune
TXN0000272,USR00069,fitannarang@paytm,dalaja82@paytm,3829.17,INR,FAILED,Paytm,Canara,Groceries,2024-06-10 05:00:20,iOS,Pune
TXN0000273,USR00101,aarininaik@okicici,manthanpall@paytm,11300.08,INR,FAILED,CRED,HDFC,Shopping,2024-06-05 09:11:41,Android,Bengaluru
TXN0000274,USR00277,dnaik@ybl,anyaapte@paytm,3.35,INR,PENDING,Google Pay,PNB,Education,2024-10-24 18:13:58,Android,Chennai
TXN0000275,USR00351,gulatibanjeet@okhdfcbank,dubeyvihaan@axl,48380.01,INR,SUCCESS,Google Pay,Canara,Utilities,2024-03-09 22:05:25,Android,Delhi
TXN0000276,USR00266,nathan59@okicici,neelbir@ybl,40.8,INR,SUCCESS,BHIM,Canara,Food & Dining,2024-09-04 01:14:48,Android,Pune
TXN0000277,USR00335,damini70@ybl,osura@okicici,3103.84,INR,FAILED,Amazon Pay,HDFC,Fuel,2024-02-22 16:40:53,iOS,Kolkata
TXN0000278,USR00226,pmallick@okhdfcbank,balagunbir@okhdfcbank,398.4,INR,SUCCESS,PhonePe,Kotak,Travel,2024-04-24 19:52:55,Android,Delhi
TXN0000279,USR00108,anthonyatwal@axl,esharma@okhdfcbank,1010.02,INR,SUCCESS,CRED,BOB,Food & Dining,2024-03-21 09:42:14,Android,Bengaluru
TXN0000280,USR00265,lipika37@ybl,sakshamrama@axl,446.49,INR,FAILED,Amazon Pay,SBI,Entertainment,2024-03-06 05:08:40,Android,Hyderabad
TXN0000281,USR00320,chackomanbir@paytm,anjalidoshi@axl,416.88,INR,FAILED,Paytm,ICICI,Healthcare,2024-08-17 15:55:30,iOS,Mumbai
TXN0000282,USR00311,nraval@oksbi,bobalprisha@okhdfcbank,431.2,INR,SUCCESS,BHIM,SBI,Fuel,2024-04-27 10:06:01,Web,Mumbai
TXN0000283,USR00268,ibhatnagar@ybl,pavani91@okicici,4719.81,INR,SUCCESS,PhonePe,BOB,Travel,2024-02-17 10:57:38,iOS,Kolkata
TXN0000284,USR00043,varenyasidhu@okicici,bchana@axl,292.3,INR,SUCCESS,Amazon Pay,BOB,Entertainment,2024-06-28 23:58:48,Android,Bengaluru
TXN0000285,USR00210,orajagopalan@okicici,fitan25@oksbi,3445.46,INR,SUCCESS,Google Pay,BOB,Rent,2024-12-29 00:36:33,iOS,Chennai
TXN0000286,USR00248,upadhyayayaan@okhdfcbank,chauhanryan@okicici,29844.72,INR,SUCCESS,Amazon Pay,Canara,Entertainment,2024-10-01 19:39:17,iOS,Pune
TXN0000287,USR00052,charleela@okhdfcbank,ranaekansh@axl,376.43,INR,SUCCESS,BHIM,PNB,Fuel,2024-12-27 10:54:55,Web,Bengaluru
TXN0000288,USR00114,choudhuryfaraj@okicici,golecaleb@oksbi,3201.1,INR,SUCCESS,Amazon Pay,SBI,Education,2024-03-23 08:51:05,iOS,Chennai
TXN0000289,USR00147,gopaldoctor@okhdfcbank,ylall@oksbi,43275.54,INR,SUCCESS,Amazon Pay,Axis,Rent,2024-12-30 01:49:52,Android,Bengaluru
TXN0000290,USR00103,balveerpradhan@axl,vgrewal@oksbi,22781.44,INR,SUCCESS,CRED,HDFC,Shopping,2024-07-03 08:10:05,Web,Chennai
TXN0000291,USR00003,hiraltrivedi@okicici,leena22@okhdfcbank,46837.12,INR,SUCCESS,BHIM,HDFC,Fuel,2024-10-13 11:22:52,Android,Chennai
TXN0000292,USR00289,ydeol@ybl,hjoshi@okhdfcbank,1625.64,INR,SUCCESS,Paytm,Canara,Groceries,2024-06-23 16:16:56,Web,Bengaluru
TXN0000293,USR00181,yauvanimunshi@axl,minhasprisha@axl,3655.29,INR,FAILED,PhonePe,Kotak,Travel,2024-09-03 09:24:40,iOS,Mumbai
TXN0000294,USR00094,sahotapeter@paytm,wriddhishrao@paytm,2090.92,INR,SUCCESS,Google Pay,Canara,Travel,2024-07-23 10:04:35,Android,Hyderabad
TXN0000295,USR00347,patiljacob@paytm,oarora@ybl,184.45,INR,SUCCESS,Amazon Pay,SBI,Fuel,2024-05-15 12:53:15,Android,Ahmedabad
TXN0000296,USR00144,singhalmatthew@ybl,xchatterjee@okhdfcbank,49297.76,INR,SUCCESS,Amazon Pay,ICICI,Food & Dining,2024-07-09 15:57:56,Web,Kolkata
TXN0000297,USR00266,ishita23@ybl,zashildube@okicici,48942.82,INR,FAILED,CRED,SBI,Food & Dining,2024-09-01 01:32:22,Web,Hyderabad
TXN0000298,USR00176,yauvani47@okicici,bmagar@okhdfcbank,17123.37,INR,SUCCESS,BHIM,BOB,Travel,2024-07-13 10:23:39,iOS,Pune
TXN0000299,USR00139,solankidhruv@okhdfcbank,netrabail@axl,41638.58,INR,SUCCESS,BHIM,BOB,Travel,2024-07-05 08:28:11,Android,Delhi
TXN0000300,USR00250,owen07@okicici,ysaxena@okicici,3337.93,INR,SUCCESS,Amazon Pay,SBI,Education,2024-08-30 05:26:31,Android,Delhi
TXN0000301,USR00286,mpatel@okicici,dubeyvyanjana@okicici,21243.29,INR,SUCCESS,PhonePe,BOB,Shopping,2024-01-31 13:30:53,iOS,Hyderabad
TXN0000302,USR00229,hgrover@oksbi,acharyaeshana@ybl,27970.0,INR,SUCCESS,Amazon Pay,Kotak,Groceries,2024-10-22 20:34:11,Web,Delhi
TXN0000303,USR00117,rpalan@okicici,vjohal@okicici,4581.83,INR,SUCCESS,CRED,Kotak,Entertainment,2024-03-26 10:26:40,Web,Kolkata
TXN0000304,USR00373,eesha39@okhdfcbank,sneha81@paytm,230.64,INR,SUCCESS,Paytm,HDFC,Travel,2024-05-18 11:47:37,Android,Kolkata
TXN0000305,USR00392,vyanjanahalder@oksbi,lgrover@oksbi,4.57,INR,FAILED,Paytm,ICICI,Shopping,2024-02-22 21:35:03,Web,Kolkata
TXN0000306,USR00167,krishnaalexander@ybl,divya63@ybl,1267.74,INR,PENDING,Amazon Pay,Kotak,Fuel,2024-06-07 13:28:40,iOS,Delhi
TXN0000307,USR00178,chakradev46@ybl,amrita51@axl,2855.57,INR,SUCCESS,Google Pay,HDFC,Groceries,2024-12-23 21:40:47,iOS,Pune
TXN0000308,USR00005,gautammagar@paytm,ckunda@ybl,17904.3,INR,SUCCESS,BHIM,Kotak,Food & Dining,2024-07-30 13:00:00,iOS,Chennai
TXN0000309,USR00378,jvora@paytm,lucky33@ybl,16245.33,INR,FAILED,BHIM,Axis,Entertainment,2024-11-01 08:35:23,Android,Kolkata
TXN0000310,USR00070,ekantika10@okicici,savantturvi@oksbi,406.32,INR,SUCCESS,CRED,Canara,Rent,2024-11-16 13:18:41,iOS,Chennai
TXN0000311,USR00138,desaijagvi@okhdfcbank,qrau@paytm,599.59,INR,SUCCESS,BHIM,SBI,Travel,2024-12-24 06:20:01,Android,Delhi
TXN0000312,USR00170,thakuranjali@oksbi,sairadhakrishnan@okhdfcbank,254.21,INR,SUCCESS,PhonePe,Kotak,Education,2024-01-08 19:26:19,Android,Ahmedabad
TXN0000313,USR00127,aishanitripathi@paytm,jananipuri@oksbi,3956.66,INR,SUCCESS,Google Pay,Canara,Shopping,2024-04-02 13:52:24,Web,Hyderabad
TXN0000314,USR00130,mallickqasim@ybl,samakshreddy@paytm,2001.91,INR,PENDING,Paytm,Axis,Healthcare,2024-08-30 13:59:20,Android,Hyderabad
TXN0000315,USR00022,qgoel@axl,jason83@paytm,145.29,INR,FAILED,BHIM,ICICI,Healthcare,2024-02-27 20:20:00,Android,Hyderabad
TXN0000316,USR00065,aahana89@ybl,yashodhara97@okhdfcbank,39.29,INR,SUCCESS,Paytm,PNB,Groceries,2024-03-21 19:59:48,Web,Hyderabad
TXN0000317,USR00357,aashinaik@ybl,nakshchowdhury@okhdfcbank,30156.12,INR,SUCCESS,Amazon Pay,ICICI,Fuel,2024-01-11 11:46:08,iOS,Pune
TXN0000318,USR00001,desaikaran@paytm,nnayak@axl,4187.38,INR,PENDING,BHIM,ICICI,Food & Dining,2024-08-27 22:10:04,Web,Pune
TXN0000319,USR00314,omaja19@okicici,robert04@okicici,103.04,INR,SUCCESS,BHIM,PNB,Shopping,2024-11-13 09:42:34,Android,Mumbai
TXN0000320,USR00099,indira40@oksbi,gmisra@oksbi,1.96,INR,SUCCESS,Amazon Pay,BOB,Groceries,2024-01-23 04:11:55,Web,Chennai
TXN0000321,USR00328,cmorar@oksbi,sulechanchal@okicici,4677.82,INR,SUCCESS,Amazon Pay,BOB,Healthcare,2024-01-26 09:00:59,Web,Bengaluru
TXN0000322,USR00372,rayaan89@okhdfcbank,oliverdivan@axl,48.19,INR,SUCCESS,BHIM,Axis,Travel,2024-11-11 08:46:04,Web,Hyderabad
TXN0000323,USR00235,dsankaran@paytm,bhanumatibains@paytm,30945.36,INR,SUCCESS,BHIM,HDFC,Utilities,2024-10-18 05:35:47,Android,Kolkata
TXN0000324,USR00191,handaelijah@ybl,tchaudhuri@paytm,1918.2,INR,SUCCESS,BHIM,PNB,Rent,2024-09-15 10:34:38,Android,Hyderabad
TXN0000325,USR00306,pbalay@oksbi,gchokshi@axl,2286.91,INR,PENDING,Google Pay,Kotak,Food & Dining,2024-07-11 23:16:23,iOS,Hyderabad
TXN0000326,USR00293,chandran97@okhdfcbank,devika20@oksbi,28007.22,INR,FAILED,PhonePe,Canara,Healthcare,2024-04-19 00:49:52,Android,Delhi
TXN0000327,USR00040,jagdish60@paytm,qparsa@okicici,46304.68,INR,SUCCESS,BHIM,ICICI,Groceries,2024-05-15 12:14:16,Web,Mumbai
